,name,count,pos
2621,shirt even react,1,
2622,even react spill,1,
2623,react spill food,1,
2624,food shirt date,1,
2625,shirt date anymore,1,
2626,date anymore like,1,
2628,like oh look,1,
2638,white shirt makes,1,
2629,oh look well,1,
2630,look well time,1,
2631,well time shirt,1,
2632,time shirt looked,1,
2633,shirt looked great,1,
2634,looked great hour,1,
2635,great hour hope,1,
2636,hour hope white,1,
2618,food shirt nice,1,
2616,refuse spill food,1,
2615,plus refuse spill,1,
2614,bucks plus refuse,1,
2597,issue worst part,1,
2598,worst part job,1,
2599,part job honestly,1,
2600,job honestly feel,1,
2601,honestly feel also,1,
2602,feel also wear,1,
2603,also wear little,1,
2604,wear little boy,1,
2605,little boy size,1,
2606,boy size large,1,
2607,size large white,1,
2608,large white button,1,
2609,button shirts women,1,
2610,shirts women 20,1,
2611,women 20 30,1,
2612,20 30 bucks,1,
2613,30 bucks plus,1,
2637,hope white shirt,1,
2639,shirt makes channel,1,
2680,lots roll outs,1,
2670,many managers location,1,
2662,difficult late hours,1,
2663,late hours occasionally,1,
2664,hours occasionally getting,1,
2665,occasionally getting stuck,1,
2666,getting stuck working,1,
2667,stuck working necessary,1,
2668,working necessary many,1,
2669,necessary many managers,1,
2671,managers location leaves,1,
2640,makes channel eeyore,1,
2672,location leaves restaurant,1,
2673,leaves restaurant struggling,1,
2674,restaurant struggling cover,1,
2675,struggling cover someone,1,
2676,cover someone hurt,1,
2677,someone hurt sick,1,
2678,hurt sick lots,1,
2679,sick lots roll,1,
2661,moving difficult late,1,
2660,relocate moving difficult,1,
2659,unable relocate moving,1,
2658,years unable relocate,1,
2641,channel eeyore depression,1,
2642,eeyore depression rejection,1,
2643,depression rejection poor,1,
2644,rejection poor self,1,
2645,poor self esteem,1,
2646,self esteem nobody,1,
2647,esteem nobody remember,1,
2648,nobody remember birthday,1,
2649,remember birthday digress,1,
2650,birthday digress getting,1,
2651,digress getting stuck,1,
2652,getting stuck one,1,
2653,stuck one location,1,
2654,one location minimum,1,
2655,location minimum 2,1,
2656,minimum 2 years,1,
2657,2 years unable,1,
2421,means need manager,1,
2420,everything means need,1,
2419,recombine everything means,1,
2192,plates still table,1,
2183,day etc got,1,
2184,etc got points,1,
2186,points taken said,1,
2187,taken said offer,1,
2188,said offer appetizer,1,
2189,offer appetizer dessert,1,
2190,appetizer dessert plates,1,
2191,dessert plates still,1,
2193,still table ready,1,
2203,plates taken done,1,
2194,table ready leave,1,
2195,ready leave took,1,
2196,leave took two,1,
2197,took two bites,1,
2198,two bites dish,1,
2199,bites dish asked,1,
2200,dish asked box,1,
2201,asked box plates,1,
2182,time day etc,1,
2181,based time day,1,
2180,judgment based time,1,
2179,beverage judgment based,1,
2162,made selections already,1,
2163,selections already told,1,
2164,already told wanted,1,
2165,told wanted minutes,1,
2166,wanted minutes look,1,
2167,minutes look menu,1,
2168,look menu also,1,
2169,menu also trained,1,
2170,also trained offer,1,
